1719473623.9528632 -0.056177 0.043552 0.055226 0.015998 -0.058438 0.070870 0.995644
1719473624.0195768 -0.054740 0.060925 0.067306 0.010864 -0.051674 0.090810 0.994467
1719473624.0862904 -0.056883 0.077922 0.080046 0.009429 -0.053200 0.112112 0.992226
1719473624.1530037 -0.060717 0.093752 0.094645 0.014812 -0.055706 0.138017 0.988751
1719473624.2197170 -0.063045 0.110634 0.108791 0.019453 -0.050743 0.165971 0.984632
1719473624.2864304 -0.065707 0.129105 0.121733 0.021268 -0.046055 0.189538 0.980562
1719473624.3531466 -0.063631 0.147956 0.128184 0.021236 -0.051161 0.212445 0.975602
1719473624.4198623 -0.068893 0.166801 0.141575 0.023852 -0.061416 0.236409 0.969417
1719473624.4865785 -0.067985 0.186699 0.150610 0.025758 -0.067271 0.255257 0.964186
1719473624.5532944 -0.065126 0.209565 0.162960 0.020404 -0.067245 0.264623 0.961788
1719473624.6200106 -0.062430 0.226547 0.175894 0.017265 -0.068667 0.271748 0.959760
1719473624.6867266 -0.058268 0.241290 0.188493 0.015032 -0.074550 0.279379 0.957164
1719473624.7534425 -0.052749 0.252026 0.201264 0.014223 -0.079794 0.284711 0.955181
1719473624.8201587 -0.043241 0.260656 0.212799 0.014675 -0.084719 0.286091 0.954337
1719473624.8868747 -0.032032 0.263166 0.224334 0.017579 -0.093378 0.284273 0.954023
1719473624.9535911 -0.019474 0.262172 0.236263 0.022361 -0.097032 0.280358 0.954717
1719473625.0203071 -0.006825 0.256857 0.247310 0.027389 -0.097070 0.272685 0.956802
1719473625.0870235 0.005575 0.247942 0.257403 0.035511 -0.099017 0.259997 0.959863
1719473625.1537397 0.018847 0.236201 0.266590 0.044888 -0.107293 0.246963 0.962020
1719473625.2204559 0.031759 0.221693 0.275936 0.050362 -0.116729 0.232927 0.964149
1719473625.2871721 0.044753 0.206376 0.285824 0.047666 -0.124877 0.214781 0.967472
1719473625.3538845 0.058431 0.189288 0.295688 0.041251 -0.135112 0.201636 0.969219
1719473625.4205968 0.073083 0.168571 0.304318 0.037764 -0.140485 0.186828 0.971562
1719473625.4873092 0.086969 0.144258 0.311980 0.039293 -0.140116 0.172889 0.974132
1719473625.5540216 0.097302 0.115813 0.318863 0.042260 -0.145590 0.159665 0.975461
1719473625.6207340 0.104697 0.085019 0.324264 0.043596 -0.154674 0.140384 0.976969
1719473625.6874461 0.112131 0.052335 0.327792 0.047911 -0.159776 0.121693 0.978451
1719473625.7541583 0.117824 0.021128 0.328943 0.049949 -0.160331 0.104222 0.980274
1719473625.8208702 0.124842 -0.010279 0.327177 0.048908 -0.157801 0.084711 0.982614
1719473625.8875823 0.129588 -0.040519 0.323850 0.045200 -0.155732 0.066219 0.984540
1719473625.9542942 0.134216 -0.071974 0.318483 0.039384 -0.155633 0.052153 0.985651
1719473626.0210061 0.138820 -0.104633 0.309869 0.033363 -0.152218 0.041792 0.986899
1719473626.0877180 0.136221 -0.128861 0.300475 0.030560 -0.146785 0.030410 0.988228
1719473626.1544299 0.135478 -0.157536 0.290355 0.030446 -0.142246 0.014217 0.989261
1719473626.2211418 0.134673 -0.189004 0.279242 0.034105 -0.132545 -0.001785 0.990588
1719473626.2878535 0.125953 -0.205947 0.268952 0.035518 -0.125365 -0.011666 0.991406
1719473626.3545673 0.116573 -0.215510 0.257392 0.036969 -0.115519 -0.020874 0.992398
1719473626.4212811 0.108208 -0.225051 0.243635 0.034103 -0.098085 -0.030939 0.994112
1719473626.4879947 0.096903 -0.229894 0.228601 0.027950 -0.083405 -0.036121 0.995469
1719473626.5547082 0.083592 -0.228375 0.213459 0.020214 -0.071931 -0.042140 0.996314
1719473626.6214218 0.069838 -0.224816 0.199265 0.012281 -0.062741 -0.048920 0.996755
