1719469434.6849802 -0.052404 0.017943 -0.005617 0.006211 -0.027836 0.012628 0.999513 0.004351 0.092286 0.023547
1719469434.7850513 -0.056669 0.021392 0.000701 0.016062 -0.036582 0.026089 0.998861 -0.003150 0.054522 0.016283
1719469434.8851221 -0.059155 0.018254 0.002720 0.027442 -0.047990 0.031359 0.997978 0.003786 -0.007403 -0.002577
1719469434.9851933 -0.059108 0.011401 -0.001490 0.026292 -0.054686 0.027762 0.997771 -0.000495 -0.015182 -0.028798
1719469435.0852652 -0.054469 0.005174 -0.012766 -0.000275 -0.041219 0.009183 0.999108 0.015562 -0.021805 -0.068679
1719469435.1853368 -0.051292 0.001666 -0.023874 -0.010577 -0.032922 0.007925 0.999371 -0.032924 -0.033131 -0.070556
1719469435.2520514 -0.049535 -0.002582 -0.035625 -0.006596 -0.026840 0.006791 0.999595 -0.004736 -0.012381 -0.067103
1719469435.3521230 -0.048175 -0.006487 -0.046467 -0.007136 -0.006068 -0.002444 0.999953 -0.009871 -0.003821 -0.084955
1719469435.4521947 -0.052004 -0.006836 -0.049606 0.005867 0.000744 -0.008382 0.999947 -0.051099 -0.013641 -0.049050
1719469435.5522661 -0.054468 -0.007209 -0.053609 0.016788 0.000357 -0.004149 0.999850 -0.078406 0.053324 -0.028942
1719469435.6523378 -0.055442 -0.005177 -0.056506 0.004130 0.001367 -0.012426 0.999913 -0.051785 0.069991 -0.034972
1719469435.7524095 -0.056933 -0.000821 -0.062473 0.002204 0.007161 -0.015638 0.999850 -0.011312 0.043512 -0.044729
1719469435.8524806 -0.058065 0.003137 -0.068241 0.006532 0.013955 -0.011910 0.999810 -0.011952 0.054801 -0.044887
1719469435.9191952 -0.050957 -0.000693 -0.072628 -0.000865 0.016151 -0.018367 0.999700 -0.021969 0.048702 -0.038088
1719469436.0192680 -0.051395 -0.003818 -0.074836 0.002331 0.006568 -0.027782 0.999590 -0.017457 0.012481 -0.024731
1719469436.1193419 -0.052524 -0.004570 -0.075194 -0.001155 0.003334 -0.024367 0.999697 0.003658 0.008475 -0.008939
1719469436.2194154 -0.051819 -0.006498 -0.074506 -0.000631 0.003051 -0.023218 0.999726 -0.001166 0.003744 -0.006932
1719469436.3194895 -0.052580 -0.006817 -0.074491 -0.000974 0.002548 -0.022188 0.999750 -0.010512 0.014836 0.000737
1719469436.4195633 -0.053269 -0.006863 -0.074528 -0.001087 0.002741 -0.021066 0.999774 -0.012970 0.011276 -0.002444
1719469436.5196369 -0.054219 -0.006475 -0.074766 -0.001385 0.002545 -0.021894 0.999756 -0.009259 0.015145 0.001362
1719469436.5863531 -0.053898 -0.006616 -0.074633 -0.001348 0.002543 -0.021990 0.999754 -0.009842 0.010596 0.002016
1719469436.6864266 -0.054124 -0.006444 -0.074558 -0.001455 0.002550 -0.021616 0.999762 -0.011193 0.012480 0.001413
1719469436.7865007 -0.054189 -0.006286 -0.074523 -0.001421 0.002173 -0.022148 0.999751 -0.010095 0.014313 0.001511
1719469436.8865745 -0.054169 -0.006184 -0.074455 -0.001367 0.002023 -0.022767 0.999738 -0.009387 0.015647 0.002486
1719469436.9866478 -0.054174 -0.006203 -0.074435 -0.001428 0.001842 -0.022557 0.999743 -0.008933 0.015155 0.001749
1719469437.0867205 -0.054300 -0.006149 -0.074338 -0.001426 0.001656 -0.022736 0.999739 -0.010210 0.016787 0.001314
1719469437.1867926 -0.054345 -0.005995 -0.074240 -0.001367 0.001701 -0.023704 0.999717 -0.009535 0.018685 0.000723
1719469437.2535079 -0.054188 -0.006277 -0.074245 -0.001348 0.001713 -0.023078 0.999731 -0.012541 0.016412 -0.000140
1719469437.3535800 -0.054441 -0.006083 -0.074119 -0.001337 0.001892 -0.023066 0.999731 -0.011794 0.017899 0.001189
1719469437.4536526 -0.054375 -0.006045 -0.074048 -0.001332 0.002010 -0.023060 0.999731 -0.011324 0.018274 0.001051
1719469437.5537248 -0.054427 -0.005956 -0.073933 -0.001422 0.001857 -0.022722 0.999739 -0.012962 0.019427 0.001385
1719469437.6537974 -0.054452 -0.005975 -0.073760 -0.001302 0.002328 -0.022704 0.999739 -0.014839 0.019621 0.000813
1719469437.7538695 -0.054304 -0.005938 -0.073828 -0.001211 0.002420 -0.023151 0.999728 -0.010475 0.019538 0.000941
1719469437.8539419 -0.054318 -0.006110 -0.073791 -0.001151 0.002386 -0.023265 0.999726 -0.011233 0.019686 0.001052
1719469437.9206567 -0.054083 -0.006472 -0.073724 -0.001218 0.002612 -0.022514 0.999742 -0.013830 0.022004 0.000986
1719469438.0207286 -0.054439 -0.006160 -0.073525 -0.001066 0.002438 -0.023057 0.999731 -0.013841 0.020788 0.001718
1719469438.1208000 -0.054449 -0.006251 -0.073467 -0.001115 0.002587 -0.022611 0.999740 -0.012782 0.020073 0.001110
1719469438.2208714 -0.054470 -0.006279 -0.073399 -0.000977 0.002589 -0.023048 0.999731 -0.012618 0.019931 0.001561
1719469438.3209426 -0.054505 -0.006370 -0.073322 -0.000987 0.002571 -0.022794 0.999736 -0.013457 0.019242 0.001514
1719469438.4210138 -0.054529 -0.006564 -0.073324 -0.000940 0.002544 -0.022838 0.999735 -0.014406 0.017373 0.000948
1719469438.5210850 -0.054477 -0.006641 -0.073277 -0.000875 0.002696 -0.022817 0.999736 -0.014019 0.017656 0.001379
1719469438.5877991 -0.054263 -0.006731 -0.073368 -0.000945 0.002644 -0.023360 0.999723 -0.014974 0.020831 0.001366
1719469438.6878700 -0.054536 -0.006649 -0.073203 -0.000841 0.002726 -0.023281 0.999725 -0.014370 0.018475 0.001757
1719469438.7879415 -0.054545 -0.006741 -0.073148 -0.000792 0.002843 -0.022721 0.999737 -0.014449 0.018108 0.001541
1719469438.8880122 -0.054575 -0.006748 -0.073076 -0.000752 0.002966 -0.022695 0.999738 -0.012850 0.017695 0.002456
1719469438.9880841 -0.054650 -0.006790 -0.073009 -0.000679 0.002787 -0.022537 0.999742 -0.016854 0.020250 0.000596
1719469439.0881567 -0.054670 -0.006825 -0.072943 -0.000584 0.003096 -0.022639 0.999739 -0.015666 0.019704 0.001698
1719469439.1548722 -0.054452 -0.006983 -0.073044 -0.000704 0.002826 -0.022982 0.999732 -0.015091 0.023139 0.000638
1719469439.2549450 -0.054691 -0.006923 -0.072888 -0.000606 0.002998 -0.022852 0.999734 -0.015980 0.019387 0.000075
1719469439.3550179 -0.054629 -0.006894 -0.072886 -0.000525 0.003258 -0.022847 0.999734 -0.014646 0.018726 0.001148
1719469439.4550905 -0.054662 -0.007043 -0.072802 -0.000442 0.003326 -0.022338 0.999745 -0.014525 0.019016 0.001759
1719469439.5551634 -0.054661 -0.006996 -0.072834 -0.000425 0.003364 -0.022714 0.999736 -0.012379 0.019407 0.000147
1719469439.6552362 -0.054524 -0.007016 -0.072911 -0.000370 0.003811 -0.022616 0.999737 -0.012049 0.018209 0.000778
1719469439.7553091 -0.054654 -0.007085 -0.072782 -0.000373 0.003404 -0.022851 0.999733 -0.014590 0.018619 0.001828
1719469439.8220241 -0.054395 -0.007229 -0.072877 -0.000416 0.003384 -0.022304 0.999745 -0.015424 0.022789 0.000564
1719469439.9220970 -0.054680 -0.007132 -0.072711 -0.000310 0.003350 -0.022352 0.999745 -0.014203 0.019038 0.001627
1719469440.0221696 -0.054699 -0.007216 -0.072635 -0.000462 0.003015 -0.022428 0.999744 -0.011237 0.018424 0.001280
1719469440.1222425 -0.054505 -0.007426 -0.072687 -0.000312 0.002534 -0.022769 0.999737 -0.004430 0.016862 -0.003985
1719469440.2223151 -0.053923 -0.007128 -0.073107 -0.000551 0.002888 -0.022593 0.999740 -0.024719 0.016306 -0.001531
1719469440.3223879 -0.054073 -0.007045 -0.072971 -0.000532 0.002688 -0.022642 0.999740 -0.015178 0.019902 0.002917
1719469440.4224608 -0.053823 -0.006874 -0.072945 -0.000497 0.002324 -0.024295 0.999702 -0.015490 0.022718 0.001005
1719469440.4891760 -0.053618 -0.007628 -0.073004 -0.000126 0.002648 -0.024818 0.999688 -0.024277 0.021823 0.000777
1719469440.5892489 -0.053273 -0.007349 -0.073426 -0.000056 0.002647 -0.024139 0.999705 0.005344 0.019130 -0.004955
1719469440.6893218 -0.052983 -0.007223 -0.073199 -0.000753 0.003020 -0.021999 0.999753 -0.010153 0.014931 0.002613
1719469440.7893946 -0.052324 -0.008999 -0.073244 -0.000096 0.002963 -0.021785 0.999758 -0.009361 0.004066 -0.000112
1719469440.8894675 -0.052231 -0.008408 -0.073371 -0.000246 0.002151 -0.023955 0.999711 -0.015065 0.017445 0.004099
1719469440.9895403 -0.052302 -0.008646 -0.073329 -0.000344 0.002737 -0.023102 0.999729 -0.015794 0.011561 0.002642
1719469441.0896122 -0.052347 -0.008516 -0.073360 -0.000167 0.002329 -0.024024 0.999709 -0.014163 0.014349 0.001105
1719469441.1563272 -0.052099 -0.008524 -0.073541 -0.000155 0.002812 -0.023980 0.999708 -0.019828 0.018820 0.002488
1719469441.2563994 -0.052300 -0.008562 -0.073360 0.000163 0.003197 -0.023591 0.999717 -0.014094 0.012773 0.001122
1719469441.3564718 -0.052243 -0.008697 -0.073306 -0.000020 0.003408 -0.022857 0.999733 -0.014455 0.010957 0.002099
1719469441.4565437 -0.052325 -0.008749 -0.073326 -0.000312 0.002976 -0.022811 0.999735 -0.015032 0.015226 0.001580
1719469441.5566161 -0.052305 -0.008737 -0.073382 -0.000191 0.002604 -0.023109 0.999730 -0.013045 0.013173 0.001506
1719469441.6566882 -0.052339 -0.008707 -0.073362 -0.000081 0.002270 -0.023687 0.999717 -0.013376 0.013738 0.002023
1719469441.7567604 -0.052328 -0.008786 -0.073389 -0.000203 0.002262 -0.022999 0.999733 -0.012830 0.013162 0.001808
1719469441.8234751 -0.052075 -0.008752 -0.073572 -0.000203 0.002114 -0.022870 0.999736 -0.015238 0.020327 0.001460
1719469441.9235470 -0.052207 -0.008814 -0.073364 0.000032 0.002249 -0.023321 0.999726 -0.013005 0.015646 0.001980
1719469442.0236192 -0.052088 -0.008909 -0.073398 0.000153 0.002648 -0.022802 0.999736 -0.011763 0.014899 0.001699
1719469442.1236906 -0.052112 -0.008948 -0.073362 -0.000010 0.002810 -0.022491 0.999743 -0.010943 0.013299 0.001844
1719469442.2237625 -0.052096 -0.008901 -0.073301 0.000155 0.002623 -0.023375 0.999723 -0.011244 0.011984 0.002976
1719469442.3238339 -0.051834 -0.009271 -0.073246 0.000418 0.003066 -0.023886 0.999710 -0.012458 0.006468 0.001718
1719469442.4239056 -0.052034 -0.009247 -0.073058 0.000379 0.003011 -0.023732 0.999714 -0.009216 0.019403 0.003210
1719469442.4906201 -0.051827 -0.008980 -0.073219 0.000443 0.002729 -0.022292 0.999748 -0.010307 0.021551 0.002227
1719469442.5906916 -0.051609 -0.008872 -0.072945 0.000280 0.002925 -0.022697 0.999738 -0.006387 0.023019 0.004274
1719469442.6907632 -0.050212 -0.008718 -0.072503 0.000374 0.004380 -0.023503 0.999714 0.008031 0.009975 0.016343
1719469442.7908349 -0.047572 -0.009710 -0.071836 0.001152 0.007273 -0.017822 0.999814 0.017541 0.010394 0.004050
1719469442.8909066 -0.046788 -0.009727 -0.071010 0.000759 0.006575 -0.013555 0.999886 -0.001156 0.020517 0.008623
1719469442.9909790 -0.044892 -0.009206 -0.071030 0.000175 0.005275 -0.000534 0.999986 0.022383 0.020307 0.004917
1719469443.0910532 -0.041588 -0.010822 -0.071012 0.000429 0.006398 0.002721 0.999976 0.021066 0.001069 0.003781
1719469443.1577692 -0.040756 -0.010986 -0.070982 0.000235 0.006625 0.002580 0.999975 0.003655 0.005247 0.002686
1719469443.2578435 -0.039862 -0.010376 -0.070239 -0.001606 0.007160 0.006951 0.999949 0.000287 0.011780 0.016255
1719469443.3579178 -0.038192 -0.008973 -0.068246 -0.009342 0.011803 0.008172 0.999853 0.004955 0.026311 0.042688
1719469443.4579918 -0.036778 -0.004330 -0.064005 -0.024651 0.014419 0.013712 0.999498 -0.002580 0.049889 0.065548
1719469443.5580664 -0.036222 -0.001290 -0.056398 -0.028122 0.015345 0.011052 0.999426 0.017017 0.006502 0.084272
1719469443.6581407 -0.035560 -0.000501 -0.046983 -0.022178 0.018325 0.020070 0.999385 0.005531 0.005142 0.095638
1719469443.7582150 -0.035509 0.000501 -0.036949 -0.023566 0.018942 0.018290 0.999375 -0.000057 -0.012402 0.108583
1719469443.8249311 -0.035976 -0.000625 -0.029316 -0.020008 0.017683 0.017131 0.999497 -0.009979 -0.036554 0.125493
1719469443.9250054 -0.038731 -0.004205 -0.014854 -0.006083 0.010699 0.014596 0.999818 -0.030992 -0.034286 0.158994
1719469444.0250807 -0.041251 -0.005354 0.002387 -0.001191 0.003519 0.009508 0.999948 -0.003366 0.007867 0.185248
1719469444.1251564 -0.040326 -0.002625 0.022541 -0.010452 0.008055 0.008035 0.999881 0.013504 0.047063 0.219374
1719469444.2252324 -0.038481 0.003023 0.045498 -0.017946 0.009260 0.003974 0.999788 0.026833 0.039664 0.239795
1719469444.3253083 -0.036451 0.006780 0.069633 -0.005556 0.006918 0.011020 0.999900 0.021150 0.026531 0.230301
1719469444.4253845 -0.036015 0.010978 0.092260 0.002314 0.003293 0.017681 0.999836 -0.029519 0.063149 0.222747
1719469444.4921019 -0.037977 0.014416 0.106618 -0.004391 -0.003302 0.016230 0.999853 -0.030079 0.060771 0.222775
1719469444.5921779 -0.040815 0.018970 0.128267 -0.006931 -0.007656 0.018633 0.999773 -0.028947 0.046244 0.218493
1719469444.6922543 -0.043963 0.024220 0.149896 -0.009012 -0.016689 0.018919 0.999641 -0.026178 0.048229 0.220434
1719469444.7923305 -0.046675 0.028421 0.172993 -0.004261 -0.023188 0.023088 0.999455 -0.049092 0.036789 0.207313
1719469444.8924069 -0.047816 0.029907 0.193055 0.013518 -0.028437 0.033445 0.998944 -0.006796 0.013391 0.190833
1719469444.9924831 -0.049641 0.030762 0.211262 0.021239 -0.030243 0.032749 0.998780 -0.032017 0.022296 0.189780
1719469445.0925584 -0.053744 0.033518 0.231940 0.020572 -0.035718 0.038527 0.998407 -0.054167 0.041872 0.197474
1719469445.1592751 -0.057881 0.036664 0.244971 0.012048 -0.043104 0.041014 0.998156 -0.054524 0.043495 0.193640
1719469445.2593505 -0.063108 0.038439 0.262515 0.004939 -0.048149 0.038838 0.998073 -0.053353 -0.006207 0.161516
1719469445.3594260 -0.068535 0.036456 0.276302 0.019616 -0.055747 0.044561 0.997257 -0.044503 -0.022613 0.127951
1719469445.4595015 -0.073376 0.036074 0.291381 0.033063 -0.061013 0.046491 0.996505 -0.041543 0.028571 0.127151
1719469445.5595770 -0.077935 0.041512 0.304720 0.027382 -0.062581 0.047637 0.996526 -0.047905 0.072234 0.121161
1719469445.6596522 -0.080607 0.048493 0.310086 0.013002 -0.059623 0.049396 0.996913 -0.014750 0.054361 0.090393
1719469445.7263694 -0.081209 0.052164 0.314035 0.009856 -0.056727 0.049908 0.997093 -0.003831 0.031003 0.072825
1719469445.8264451 -0.082458 0.056764 0.322142 0.014569 -0.055434 0.058318 0.996651 -0.019658 0.023285 0.071314
1719469445.9265206 -0.084982 0.058539 0.330918 0.015736 -0.059218 0.063533 0.996097 -0.005920 0.014020 0.081535
1719469446.0265944 -0.086956 0.059111 0.339207 0.012260 -0.062133 0.059092 0.996242 -0.009983 0.008453 0.055280
1719469446.1266673 -0.086937 0.058150 0.342021 0.000816 -0.062206 0.055700 0.996508 0.013344 -0.012517 0.002691
1719469446.2267401 -0.085206 0.053341 0.342923 -0.006313 -0.057000 0.057309 0.996708 0.046367 -0.051137 -0.031748
1719469446.3268132 -0.082262 0.047660 0.341746 -0.005183 -0.053987 0.057374 0.996879 0.050351 -0.056617 -0.042970
1719469446.3935282 -0.080552 0.041752 0.341217 -0.004436 -0.049874 0.054752 0.997244 0.042473 -0.060814 -0.052565
1719469446.4936013 -0.077300 0.035226 0.336028 -0.005821 -0.043985 0.049959 0.997765 0.035994 -0.065642 -0.073446
1719469446.5936742 -0.073755 0.029005 0.328535 -0.011981 -0.035397 0.049281 0.998086 0.055262 -0.053177 -0.090974
1719469446.6937470 -0.068548 0.020768 0.323366 -0.018822 -0.027572 0.042428 0.998542 0.081486 -0.106442 -0.066867
1719469446.7938199 -0.064803 0.008696 0.321612 0.007508 -0.028721 0.044568 0.998565 0.040137 -0.089619 -0.041491
1719469446.8938928 -0.061070 0.002875 0.320933 -0.005175 -0.024084 0.041123 0.998850 0.047991 0.001614 -0.014607
1719469446.9939663 -0.060630 -0.000895 0.319229 -0.007434 -0.022083 0.040885 0.998892 0.033740 -0.055854 -0.052557
1719469447.0606825 -0.059914 -0.004126 0.314658 -0.004397 -0.016515 0.041099 0.999009 0.021493 -0.045164 -0.077636
1719469447.1607573 -0.057552 -0.010495 0.308594 -0.006107 -0.008806 0.032625 0.999410 0.035416 -0.058092 -0.073688
1719469447.2608321 -0.053256 -0.016172 0.300772 -0.001294 -0.006526 0.031636 0.999477 0.056840 -0.063223 -0.082841
1719469447.3609071 -0.053123 -0.026846 0.298569 0.017823 -0.010539 0.036832 0.999107 0.000511 -0.017255 -0.005667
1719469447.4609816 -0.057848 -0.027797 0.303193 0.004965 -0.016245 0.032448 0.999329 -0.021270 0.005333 0.010700
1719469447.5610566 -0.055985 -0.031543 0.296352 -0.010033 -0.005969 0.028482 0.999526 0.057299 -0.091363 -0.115941
1719469447.6611314 -0.055055 -0.029500 0.294556 -0.001928 -0.010328 0.028368 0.999542 -0.021054 0.036979 0.045788
1719469447.7278481 -0.055573 -0.031472 0.291973 -0.001064 -0.010913 0.034880 0.999331 0.052022 0.035421 -0.042369
1719469447.8279231 -0.053373 -0.031026 0.289689 -0.002714 -0.007554 0.029124 0.999544 0.007804 0.028445 0.002883
1719469447.9279981 -0.053842 -0.029651 0.290244 -0.001958 -0.007133 0.027330 0.999599 -0.001797 -0.017472 0.007102
1719469448.0280750 -0.055757 -0.029855 0.291700 -0.001083 -0.007405 0.030435 0.999509 -0.018237 0.029955 0.009637
1719469448.1281526 -0.055590 -0.030817 0.291386 -0.001251 -0.007495 0.030801 0.999497 0.025288 -0.011556 0.008543
1719469448.2282305 -0.053817 -0.029464 0.291015 -0.001857 -0.005791 0.030079 0.999529 -0.005364 0.020634 0.006662
1719469448.3283086 -0.056116 -0.032282 0.291438 -0.001204 -0.008040 0.030200 0.999511 0.002914 -0.006891 0.010821
1719469448.3950272 -0.056603 -0.034018 0.291416 -0.000652 -0.007322 0.027681 0.999590 0.022102 0.018727 -0.009450
1719469448.4951053 -0.054950 -0.032387 0.291221 -0.002290 -0.005749 0.028848 0.999565 0.004424 -0.003397 0.009332
1719469448.5951836 -0.055190 -0.033147 0.290795 -0.001068 -0.006321 0.028743 0.999566 0.019383 0.007007 0.004885
1719469448.6952617 -0.054504 -0.033014 0.290659 -0.002101 -0.005548 0.030052 0.999531 0.006892 -0.008001 0.009292
1719469448.7953401 -0.054896 -0.033833 0.290633 -0.001191 -0.006184 0.029784 0.999537 0.014519 0.013237 0.006799
1719469448.8954184 -0.052010 -0.031836 0.288625 -0.003285 -0.002871 0.030441 0.999527 0.026437 0.008143 0.050669
1719469448.9954958 -0.053359 -0.034275 0.289352 -0.000037 -0.005586 0.028943 0.999565 0.017587 -0.024852 0.031415
1719469449.0622125 -0.053058 -0.033505 0.289373 -0.000772 -0.004307 0.030658 0.999520 0.030002 0.029298 0.020257
1719469449.1622870 -0.052549 -0.031305 0.289047 -0.002770 -0.004348 0.030516 0.999521 -0.000286 -0.002199 -0.003535
1719469449.2623620 -0.052628 -0.033440 0.288736 -0.000147 -0.004704 0.030829 0.999514 0.018452 -0.012760 0.001332
1719469449.3624370 -0.052070 -0.032018 0.288397 -0.001352 -0.004124 0.029916 0.999543 0.008970 0.013785 0.003903
1719469449.4625120 -0.052336 -0.032231 0.288113 -0.001120 -0.004679 0.029331 0.999558 0.014866 -0.019909 0.003470
1719469449.5625870 -0.052310 -0.032519 0.288028 -0.000802 -0.004415 0.029190 0.999564 0.011655 0.010137 0.001420
1719469449.6626620 -0.052572 -0.032047 0.287939 -0.001461 -0.004600 0.029266 0.999560 0.012918 -0.011292 0.001731
1719469449.7293787 -0.052621 -0.032535 0.287828 -0.000813 -0.004382 0.030256 0.999532 0.014553 -0.009716 0.003375
1719469449.8294539 -0.052461 -0.032033 0.287775 -0.001225 -0.004463 0.029915 0.999542 0.011654 0.003715 0.003141
1719469449.9295290 -0.052344 -0.032004 0.287641 -0.001076 -0.004421 0.029680 0.999549 0.013487 -0.010536 0.002685
1719469450.0296011 -0.052356 -0.032092 0.287578 -0.000955 -0.004491 0.029486 0.999555 0.011774 0.001223 0.002524
1719469450.1296713 -0.052269 -0.031991 0.287482 -0.001183 -0.004436 0.029423 0.999556 0.013644 -0.008314 0.002354
1719469450.2297421 -0.052288 -0.032300 0.287408 -0.000939 -0.004481 0.029524 0.999554 0.011414 -0.002679 0.002583
1719469450.3298123 -0.052203 -0.032132 0.287252 -0.001169 -0.004447 0.029657 0.999550 0.013355 -0.004614 0.001558
1719469450.3965256 -0.052146 -0.031878 0.286954 -0.001134 -0.004390 0.029754 0.999547 0.017518 0.003188 0.001132
1719469450.4965959 -0.052141 -0.031870 0.287068 -0.001121 -0.004506 0.029667 0.999549 0.005698 -0.009432 0.003673
1719469450.5966661 -0.052267 -0.031999 0.287095 -0.000815 -0.004445 0.029573 0.999552 0.016356 0.003689 0.001860
1719469450.6967361 -0.051920 -0.031513 0.286741 -0.001473 -0.004265 0.029560 0.999553 0.010916 0.001185 0.001516
1719469450.7968059 -0.052157 -0.032038 0.286492 -0.000971 -0.004768 0.029593 0.999550 0.014073 -0.003447 0.001955
1719469450.8968759 -0.051871 -0.031519 0.286230 -0.001233 -0.004355 0.029532 0.999554 0.006034 0.002277 0.001552
1719469450.9969468 -0.051965 -0.031820 0.286194 -0.000956 -0.004693 0.029649 0.999549 0.013416 -0.004752 0.002979
1719469451.0636613 -0.052057 -0.031598 0.286156 -0.001043 -0.004546 0.029749 0.999547 0.009924 0.005581 0.001907
1719469451.1637337 -0.051563 -0.031046 0.285987 -0.001622 -0.004208 0.029696 0.999549 0.006032 -0.005622 0.001601
1719469451.2638059 -0.051798 -0.031441 0.285946 -0.001190 -0.004477 0.029654 0.999549 0.006902 -0.000493 0.001175
1719469451.3638783 -0.051705 -0.031188 0.285864 -0.001393 -0.004364 0.029571 0.999552 0.010475 0.001914 0.000687
1719469451.4639502 -0.051835 -0.031396 0.285794 -0.001181 -0.004469 0.029511 0.999554 0.005028 -0.002741 0.001307
1719469451.5640225 -0.051661 -0.031073 0.285686 -0.001515 -0.004471 0.029459 0.999555 0.017105 0.006317 -0.000070
1719469451.6640944 -0.051627 -0.030942 0.285622 -0.001617 -0.004467 0.029491 0.999554 0.004135 -0.002348 0.001835
1719469451.7308090 -0.051909 -0.030874 0.285645 -0.001629 -0.004534 0.029519 0.999553 0.011275 0.002688 0.001411
1719469451.8308811 -0.051318 -0.030480 0.285426 -0.001393 -0.004240 0.019229 0.999805 0.011919 0.015807 -0.000630
1719469451.9309530 -0.051037 -0.027403 0.285038 -0.003099 -0.004096 0.011698 0.999918 0.009715 0.019157 -0.000431
1719469452.0310254 -0.050712 -0.027454 0.284285 -0.002219 -0.004164 0.011650 0.999921 0.006919 -0.008131 -0.000539
1719469452.1310973 -0.050855 -0.026973 0.284276 -0.002255 -0.004071 0.011526 0.999923 -0.000573 0.018410 0.000805
1719469452.2311695 -0.050626 -0.026426 0.284072 -0.002688 -0.003778 0.011200 0.999927 0.007554 -0.000978 -0.001079
