1719391676.434228,0.441900,-1.759200,0.259160,0.705560,0.040705,0.040768,0.706305
1719391676.444228,0.441900,-1.759200,0.259160,0.705554,0.040687,0.040765,0.706312
1719391676.454228,0.441900,-1.759200,0.259167,0.705562,0.040672,0.040792,0.706303
1719391676.464228,0.441905,-1.759200,0.259165,0.705562,0.040690,0.040818,0.706301
1719391676.474228,0.441904,-1.759200,0.259170,0.705544,0.040679,0.040805,0.706320
1719391676.484228,0.441900,-1.759125,0.259170,0.705514,0.040695,0.040773,0.706351
1719391676.494228,0.441910,-1.759100,0.259160,0.705521,0.040701,0.040756,0.706345
1719391676.504228,0.441900,-1.759100,0.259158,0.705510,0.040707,0.040742,0.706356
1719391676.514228,0.441900,-1.759100,0.259150,0.705505,0.040721,0.040726,0.706361
1719391676.524228,0.441900,-1.759100,0.259150,0.705516,0.040729,0.040708,0.706350
1719391676.534228,0.441900,-1.759100,0.259150,0.705558,0.040742,0.040713,0.706308
1719391676.544228,0.441910,-1.759100,0.259150,0.705536,0.040731,0.040712,0.706330
1719391676.554228,0.441910,-1.759100,0.259150,0.705532,0.040733,0.040699,0.706335
1719391676.564228,0.441905,-1.759100,0.259155,0.705537,0.040715,0.040706,0.706330
1719391676.574228,0.441900,-1.759100,0.259154,0.705546,0.040720,0.040725,0.706320
1719391676.584228,0.441907,-1.759100,0.259157,0.705524,0.040678,0.040731,0.706344
1719391676.594228,0.441900,-1.759100,0.259150,0.705535,0.040678,0.040729,0.706333
1719391676.604228,0.441900,-1.759100,0.259150,0.705537,0.040694,0.040722,0.706331
1719391676.614228,0.441905,-1.759100,0.259150,0.705522,0.040704,0.040720,0.706345
1719391676.624228,0.441910,-1.759100,0.259150,0.705518,0.040705,0.040709,0.706350
1719391676.634228,0.441903,-1.759100,0.259150,0.705518,0.040708,0.040695,0.706350
1719391676.644228,0.441900,-1.759100,0.259150,0.705502,0.040709,0.040704,0.706366
1719391676.654228,0.441898,-1.759100,0.259150,0.705505,0.040694,0.040723,0.706363
1719391676.664228,0.441885,-1.759100,0.259150,0.705516,0.040701,0.040725,0.706351
1719391676.674228,0.441886,-1.759100,0.259156,0.705512,0.040704,0.040713,0.706356
1719391676.684228,0.441890,-1.759100,0.259160,0.705512,0.040727,0.040726,0.706354
1719391676.694228,0.441900,-1.759100,0.259160,0.705513,0.040739,0.040721,0.706352
1719391676.705228,0.441907,-1.759100,0.259164,0.705525,0.040761,0.040706,0.706340
1719391676.715228,0.441920,-1.759100,0.259170,0.705515,0.040735,0.040711,0.706351
1719391676.715228,0.441920,-1.759100,0.259170,0.705515,0.040735,0.040711,0.706351
1719391676.725228,0.441920,-1.759100,0.259170,0.705518,0.040729,0.040738,0.706346
1719391676.735228,0.441911,-1.759100,0.259161,0.705519,0.040714,0.040740,0.706347
1719391676.755228,0.441896,-1.759100,0.259154,0.705532,0.040686,0.040757,0.706334
1719391676.755228,0.441896,-1.759100,0.259154,0.705532,0.040686,0.040757,0.706334
1719391676.765228,0.441890,-1.759100,0.259160,0.705572,0.040694,0.040769,0.706293
1719391676.775228,0.441897,-1.759100,0.259160,0.705581,0.040703,0.040773,0.706284
1719391676.785228,0.441891,-1.759100,0.259151,0.705564,0.040723,0.040775,0.706299
1719391676.795228,0.441890,-1.759100,0.259150,0.705556,0.040740,0.040752,0.706308
1719391676.805228,0.441890,-1.759100,0.259150,0.705577,0.040728,0.040766,0.706287
1719391676.815228,0.441890,-1.759100,0.259150,0.705553,0.040734,0.040748,0.706311
1719391676.825228,0.441890,-1.759100,0.259157,0.705557,0.040705,0.040747,0.706308
1719391676.835228,0.441890,-1.759100,0.259160,0.705574,0.040692,0.040737,0.706294
1719391676.855228,0.441900,-1.759100,0.259160,0.705580,0.040689,0.040742,0.706287
1719391676.855228,0.441900,-1.759100,0.259160,0.705580,0.040689,0.040742,0.706287
1719391676.865228,0.441906,-1.759100,0.259154,0.705582,0.040687,0.040743,0.706285
1719391676.875228,0.441903,-1.759100,0.259143,0.705564,0.040720,0.040712,0.706303
1719391676.895228,0.441900,-1.759100,0.259140,0.705552,0.040740,0.040742,0.706312
1719391676.895228,0.441900,-1.759100,0.259140,0.705552,0.040740,0.040742,0.706312
1719391676.905228,0.441896,-1.759100,0.259144,0.705555,0.040759,0.040740,0.706308
1719391676.925228,0.441890,-1.759100,0.259150,0.705563,0.040752,0.040771,0.706298
1719391676.935228,0.441890,-1.759100,0.259150,0.705571,0.040739,0.040765,0.706291
1719391676.945228,0.441890,-1.759100,0.259150,0.705578,0.040738,0.040764,0.706284
1719391676.941966,0.441890,-1.759100,0.259150,0.705580,0.040741,0.040765,0.706283
1719391676.951966,0.441890,-1.759100,0.259150,0.705565,0.040715,0.040751,0.706300
1719391676.961966,0.441890,-1.759100,0.259150,0.705547,0.040712,0.040730,0.706320
1719391676.971966,0.441890,-1.759100,0.259150,0.705539,0.040708,0.040720,0.706328
1719391676.981966,0.441890,-1.759100,0.259150,0.705531,0.040718,0.040715,0.706335
1719391676.991966,0.441897,-1.759100,0.259150,0.705525,0.040709,0.040712,0.706342
1719391677.001966,0.441890,-1.759100,0.259160,0.705534,0.040704,0.040737,0.706333
1719391677.011966,0.441900,-1.759100,0.259160,0.705550,0.040717,0.040750,0.706315
1719391677.021966,0.441900,-1.759100,0.259156,0.705561,0.040730,0.040756,0.706303
1719391677.031966,0.441895,-1.759100,0.259155,0.705571,0.040714,0.040761,0.706294
1719391677.041966,0.441890,-1.759100,0.259160,0.705550,0.040721,0.040755,0.706315
1719391677.051966,0.441900,-1.759100,0.259160,0.705544,0.040735,0.040730,0.706321
1719391677.061966,0.441890,-1.759100,0.259160,0.705528,0.040721,0.040725,0.706338
1719391677.071966,0.441895,-1.759100,0.259165,0.705531,0.040717,0.040735,0.706335
1719391677.081966,0.441900,-1.759100,0.259170,0.705534,0.040724,0.040736,0.706331
1719391677.091966,0.441900,-1.759100,0.259170,0.705551,0.040698,0.040736,0.706316
1719391677.101966,0.441891,-1.759100,0.259170,0.705554,0.040696,0.040759,0.706311
1719391677.111966,0.441892,-1.759120,0.259168,0.705546,0.040705,0.040740,0.706320
1719391677.121966,0.441896,-1.759164,0.259160,0.705541,0.040690,0.040720,0.706327
1719391677.131966,0.441894,-1.759145,0.259160,0.705525,0.040694,0.040697,0.706344
1719391677.141966,0.441900,-1.759130,0.259160,0.705513,0.040698,0.040713,0.706355
1719391677.151966,0.441900,-1.759195,0.259150,0.705523,0.040707,0.040710,0.706344
1719391677.161966,0.441900,-1.759180,0.259152,0.705542,0.040699,0.040727,0.706326
1719391677.171966,0.441900,-1.759100,0.259160,0.705527,0.040707,0.040734,0.706339
1719391677.181966,0.441895,-1.759100,0.259160,0.705522,0.040696,0.040737,0.706345
1719391677.191966,0.441890,-1.759100,0.259153,0.705530,0.040706,0.040736,0.706337
1719391677.201966,0.441890,-1.759100,0.259150,0.705522,0.040697,0.040736,0.706345
1719391677.211966,0.441890,-1.759100,0.259160,0.705519,0.040684,0.040743,0.706348
1719391677.221966,0.441890,-1.759100,0.259160,0.705538,0.040671,0.040753,0.706330
1719391677.231966,0.441896,-1.759100,0.259166,0.705548,0.040682,0.040758,0.706318
1719391677.241966,0.441900,-1.759100,0.259170,0.705558,0.040687,0.040762,0.706308
1719391677.251966,0.441909,-1.759100,0.259179,0.705550,0.040698,0.040759,0.706316
1719391677.261966,0.441902,-1.759100,0.259170,0.705541,0.040735,0.040742,0.706323
1719391677.271966,0.441914,-1.759100,0.259174,0.705524,0.040762,0.040730,0.706339
1719391677.281966,0.441920,-1.759100,0.259180,0.705515,0.040752,0.040729,0.706349
1719391677.291966,0.441920,-1.759100,0.259180,0.705519,0.040753,0.040747,0.706344
1719391677.301966,0.441920,-1.759194,0.259171,0.705503,0.040744,0.040734,0.706361
1719391677.311966,0.441918,-1.759200,0.259168,0.705513,0.040724,0.040772,0.706350
1719391677.321966,0.441910,-1.759200,0.259160,0.705551,0.040696,0.040813,0.706311
1719391677.331966,0.441910,-1.759145,0.259160,0.705581,0.040709,0.040836,0.706279
1719391677.341966,0.441903,-1.759170,0.259160,0.705564,0.040686,0.040825,0.706298
1719391677.351966,0.441909,-1.759106,0.259160,0.705587,0.040686,0.040849,0.706274
1719391677.361966,0.441910,-1.759119,0.259170,0.705579,0.040734,0.040939,0.706274
1719391677.371966,0.441910,-1.759200,0.259170,0.705535,0.040871,0.041153,0.706298
1719391677.381966,0.441916,-1.759200,0.259170,0.705476,0.040700,0.040748,0.706390
1719391677.391966,0.441913,-1.759200,0.259170,0.705458,0.040717,0.040728,0.706408
1719391677.401966,0.441910,-1.759106,0.259179,0.705456,0.040708,0.040730,0.706410
1719391677.411966,0.441912,-1.759100,0.259180,0.705467,0.040719,0.040742,0.706398
1719391677.421966,0.441920,-1.759100,0.259180,0.705503,0.040705,0.040751,0.706363
1719391677.431966,0.441914,-1.759100,0.259180,0.705532,0.040708,0.040782,0.706332
1719391677.441966,0.441910,-1.759100,0.259173,0.705556,0.040697,0.040796,0.706307
1719391677.451966,0.441891,-1.759100,0.259161,0.705573,0.040709,0.040823,0.706289
1719391677.461966,0.441900,-1.759100,0.259150,0.705596,0.040705,0.040836,0.706265
1719391677.471966,0.441896,-1.759100,0.259150,0.705600,0.040699,0.040831,0.706262
1719391677.481966,0.441896,-1.759100,0.259150,0.705572,0.040692,0.040772,0.706294
1719391677.491966,0.441900,-1.759100,0.259150,0.705570,0.040714,0.040765,0.706294
1719391677.501966,0.441900,-1.759100,0.259150,0.705557,0.040702,0.040709,0.706311
1719391677.511966,0.441890,-1.759100,0.259150,0.705555,0.040709,0.040717,0.706312
1719391677.521966,0.441899,-1.759144,0.259150,0.705569,0.040715,0.040713,0.706298
1719391677.531966,0.441910,-1.759200,0.259150,0.705603,0.040718,0.040755,0.706262
1719391677.541966,0.441910,-1.759131,0.259150,0.705586,0.040721,0.040736,0.706279
1719391677.551966,0.441919,-1.759194,0.259159,0.705599,0.040734,0.040748,0.706265
1719391677.561966,0.441930,-1.759200,0.259158,0.705575,0.040748,0.040727,0.706290
1719391677.571966,0.441926,-1.759200,0.259150,0.705559,0.040746,0.040729,0.706306
1719391677.581966,0.441920,-1.759200,0.259150,0.705533,0.040755,0.040728,0.706331
1719391677.591966,0.441913,-1.759200,0.259150,0.705539,0.040757,0.040740,0.706325
1719391677.601966,0.441910,-1.759200,0.259150,0.705526,0.040767,0.040730,0.706337
1719391677.611966,0.441900,-1.759100,0.259152,0.705538,0.040734,0.040730,0.706327
1719391677.621966,0.441900,-1.759100,0.259160,0.705537,0.040731,0.040745,0.706328
1719391677.631966,0.441900,-1.759100,0.259160,0.705568,0.040718,0.040787,0.706295
1719391677.641966,0.441907,-1.759100,0.259167,0.705602,0.040685,0.040824,0.706261
1719391677.651966,0.441910,-1.759100,0.259170,0.705586,0.040681,0.040837,0.706276
1719391677.661966,0.441910,-1.759200,0.259170,0.705562,0.040699,0.040842,0.706298
1719391677.671966,0.441910,-1.759200,0.259170,0.705568,0.040701,0.040859,0.706292
1719391677.681966,0.441905,-1.759200,0.259165,0.705557,0.040682,0.040837,0.706305
1719391677.691966,0.441893,-1.759132,0.259153,0.705528,0.040714,0.040804,0.706334
1719391677.701966,0.441890,-1.759193,0.259150,0.705562,0.040693,0.040829,0.706300
1719391677.711966,0.441890,-1.759100,0.259140,0.705592,0.040680,0.040831,0.706270
1719391677.721966,0.441886,-1.759100,0.259140,0.705601,0.040663,0.040804,0.706264
1719391677.731966,0.441885,-1.759100,0.259140,0.705594,0.040697,0.040773,0.706270
1719391677.741966,0.441890,-1.759100,0.259140,0.705579,0.040705,0.040755,0.706286
1719391677.751966,0.441890,-1.759100,0.259149,0.705556,0.040735,0.040721,0.706310
1719391677.761966,0.441890,-1.759100,0.259150,0.705556,0.040721,0.040725,0.706310
1719391677.771966,0.441894,-1.759100,0.259146,0.705552,0.040741,0.040733,0.706312
1719391677.781966,0.441895,-1.759100,0.259145,0.705572,0.040722,0.040763,0.706292
1719391677.791966,0.441890,-1.759100,0.259150,0.705585,0.040698,0.040778,0.706279
1719391677.801966,0.441899,-1.759193,0.259159,0.705583,0.040665,0.040770,0.706283
1719391677.811966,0.441912,-1.759200,0.259162,0.705570,0.040688,0.040764,0.706296
1719391677.821966,0.441916,-1.759200,0.259170,0.705544,0.040690,0.040752,0.706323
1719391677.831966,0.441910,-1.759200,0.259170,0.705517,0.040729,0.040719,0.706349
1719391677.841966,0.441910,-1.759132,0.259170,0.705518,0.040732,0.040728,0.706348
1719391677.851966,0.441910,-1.759100,0.259161,0.705508,0.040765,0.040720,0.706356
1719391677.861966,0.441900,-1.759100,0.259150,0.705518,0.040776,0.040728,0.706345
1719391677.871966,0.441900,-1.759100,0.259150,0.705525,0.040783,0.040722,0.706338
1719391677.881966,0.441900,-1.759100,0.259150,0.705526,0.040769,0.040726,0.706337
1719391677.891966,0.441893,-1.759100,0.259150,0.705526,0.040750,0.040709,0.706339
1719391677.901966,0.441890,-1.759100,0.259150,0.705527,0.040729,0.040725,0.706339
1719391677.911966,0.441890,-1.759100,0.259150,0.705516,0.040730,0.040703,0.706351
1719391677.921966,0.441890,-1.759100,0.259150,0.705520,0.040720,0.040696,0.706348
